easting	northing	depth	day number	days from start 1995	decimal year	Mw	rupture diameter	LATITUDE	LONGITUDE
1627.4	-2128.1	-1975.0	38993.05593750	4293.0559375	2006.7556	0.79536	28.511	35.220898	139.027555
1636.5	-2123.8	-1951.0	38993.05709491	4293.0570949	2006.7556	0.70628	25.732	35.220939	139.027669
1394.0	-2831.9	-64.000	38993.07526620	4293.0752662	2006.7556	1.0626	38.782	35.214555	139.025000
1658.3	-2539.7	-1966.0	38993.08199074	4293.0819907	2006.7556	-0.0063600	11.328	35.217188	139.027897
1669.8	-2180.0	-1837.0	38993.08498843	4293.0849884	2006.7556	0.52812	20.960	35.220431	139.028027
1355.5	-2925.0	-32.000	38993.08508102	4293.0850810	2006.7556	1.0626	38.782	35.213717	139.024577
1374.1	-2820.9	-23.000	38993.11850694	4293.1185069	2006.7556	0.26088	15.409	35.214653	139.024772
1057.7	-2789.2	-14.000	38993.12118056	4293.1211806	2006.7556	0.52812	20.960	35.214941	139.021305
1089.0	-2743.8	12.000	38993.12186343	4293.1218634	2006.7556	0.70628	25.732	35.215348	139.021647
970.90	-2794.1	-74.000	38993.12428241	4293.1242824	2006.7556	0.17180	13.907	35.214897	139.020345
1180.6	-2763.1	76.000	38993.12902778	4293.1290278	2006.7556	0.79536	28.511	35.215173	139.022656
1499.0	-2054.5	-2152.0	38993.15149306	4293.1514931	2006.7556	0.61720	23.224	35.221562	139.026156
1528.7	-2035.3	-2069.0	38993.15212963	4293.1521296	2006.7556	0.61720	23.224	35.221737	139.026481
1665.2	-2030.6	-1902.0	38993.15399306	4293.1539931	2006.7556	0.26088	15.409	35.221777	139.027979
1666.2	-2608.4	-469.00	38993.16287037	4293.1628704	2006.7556	0.97352	35.002	35.216569	139.027995
1551.2	-2170.4	-1883.0	38993.16517361	4293.1651736	2006.7556	0.17180	13.907	35.220516	139.026725
1681.8	-2616.2	-393.00	38993.21081019	4293.2108102	2006.7556	0.70628	25.732	35.216500	139.028158
1428.5	-2499.6	-1323.0	38993.23943287	4293.2394329	2006.7556	0.70628	25.732	35.217550	139.025374
1508.0	-3241.3	-1177.0	38993.30493056	4293.3049306	2006.7556	0.43904	18.917	35.210864	139.026253
1583.0	812.10	-2172.0	38993.35268519	4293.3526852	2006.7556	0.79536	28.511	35.247400	139.027083
1015.5	-2345.8	-6.0000	38993.40894676	4293.4089468	2006.7556	0.79536	28.511	35.218937	139.020833
1602.7	-2057.4	-1793.0	38993.43384259	4293.4338426	2006.7556	0.88444	31.590	35.221533	139.027295
1291.8	-2128.1	-1899.0	38993.43500000	4293.4350000	2006.7556	1.0626	38.782	35.220898	139.023877
1395.0	-2010.2	-2091.0	38993.45552083	4293.4555208	2006.7556	0.70628	25.732	35.221960	139.025016
1057.8	-1625.8	-3086.0	38993.45681713	4293.4568171	2006.7556	0.79536	28.511	35.225427	139.021305
1690.2	-2250.2	-786.00	38993.46121528	4293.4612153	2006.7556	0.79536	28.511	35.219796	139.028255
1455.1	-2085.5	-1681.0	38993.47287037	4293.4728704	2006.7556	0.88444	31.590	35.221281	139.025667
1424.7	-2557.7	-1228.0	38993.48711806	4293.4871181	2006.7556	0.97352	35.002	35.217025	139.025342
1434.1	-2089.5	-1746.0	38993.50519676	4293.5051968	2006.7556	0.70628	25.732	35.221244	139.025439
1204.0	-3398.7	-1488.0	38993.53013889	4293.5301389	2006.7556	0.43904	18.917	35.209444	139.022917
1495.7	-2479.2	-1707.0	38993.53950231	4293.5395023	2006.7556	0.70628	25.732	35.217733	139.026107
1816.5	405.80	-2921.0	38993.65325231	4293.6532523	2006.7556	0.97352	35.002	35.243738	139.029639
1609.6	-2175.6	-1669.0	38993.80641204	4293.8064120	2006.7556	0.70628	25.732	35.220471	139.027360
1622.0	-2169.0	-1661.0	38993.80980324	4293.8098032	2006.7556	1.1517	42.970	35.220528	139.027507
1595.1	-2142.4	-1763.0	38993.80989583	4293.8098958	2006.7556	1.0626	38.782	35.220768	139.027214
1650.8	-224.50	-2714.0	38993.83692130	4293.8369213	2006.7556	0.43904	18.917	35.238057	139.027816
1728.1	-69.900	331.00	38993.91133102	4293.9113310	2006.7556	0.34996	17.073	35.239449	139.028662
1548.6	-2509.7	-483.00	38993.93342593	4293.9334259	2006.7556	0.52812	20.960	35.217460	139.026693
1429.3	-2020.2	-143.00	38994.02957176	4294.0295718	2006.7583	0.52812	20.960	35.221871	139.025391
1251.5	-1977.2	-10.000	38994.26174769	4294.2617477	2006.7583	0.17180	13.907	35.222257	139.023438
614.80	-1630.9	-3647.0	38994.30872685	4294.3087269	2006.7583	0.97352	35.002	35.225378	139.016439
944.60	-3767.7	-1866.0	38994.33906250	4294.3390625	2006.7583	0.52812	20.960	35.206120	139.020052
616.70	-1841.8	-4723.0	38994.58177083	4294.5817708	2006.7583	1.2408	47.611	35.223478	139.016455
567.10	-1808.6	-4723.0	38994.58186343	4294.5818634	2006.7583	1.5080	64.763	35.223779	139.015918
1515.8	-2199.8	-5296.0	38994.99951389	4294.9995139	2006.7583	0.88444	31.590	35.220251	139.026335
1932.2	254.50	-2981.0	38995.15843750	4295.1584375	2006.7611	0.34996	17.073	35.242375	139.030908
2265.2	-167.40	-3625.0	38995.25887731	4295.2588773	2006.7611	0.88444	31.590	35.238570	139.034570
1812.4	424.10	-2591.0	38995.38665509	4295.3866551	2006.7611	0.88444	31.590	35.243901	139.029590
1649.4	751.30	-2128.0	38995.68409722	4295.6840972	2006.7611	0.70628	25.732	35.246851	139.027799
1597.3	789.40	-2153.0	38996.08442130	4296.0844213	2006.7639	0.61720	23.224	35.247196	139.027230
-2097.5	-2842.1	-3772.0	38996.97400463	4296.9740046	2006.7639	0.52812	20.960	35.214461	138.986637
1816.7	453.50	-2907.0	38997.12855324	4297.1285532	2006.7667	0.52812	20.960	35.244169	139.029639
1798.1	474.90	-2939.0	38997.16268519	4297.1626852	2006.7667	0.61720	23.224	35.244360	139.029443
2178.5	-1129.7	773.00	38997.21174769	4297.2117477	2006.7667	0.43904	18.917	35.229899	139.033610
1484.8	-2983.5	-5253.0	38997.70099537	4297.7009954	2006.7667	1.2408	47.611	35.213188	139.025993
1467.6	-2914.3	-5270.0	38997.73193287	4297.7319329	2006.7667	0.97352	35.002	35.213810	139.025814
1415.6	-2938.1	-5236.0	38997.73724537	4297.7372454	2006.7667	0.97352	35.002	35.213599	139.025228
1423.1	-2992.9	-5087.0	38997.73743056	4297.7374306	2006.7667	1.2408	47.611	35.213102	139.025309
1383.2	-3007.9	-5131.0	38997.73748843	4297.7374884	2006.7667	1.5080	64.763	35.212968	139.024886
1403.6	-2913.7	-5198.0	38997.73781250	4297.7378125	2006.7667	1.1517	42.970	35.213818	139.025098
1455.0	-2997.1	-5193.0	38997.73863426	4297.7386343	2006.7667	1.4189	58.451	35.213066	139.025667
1665.4	758.50	-2123.0	38997.76641204	4297.7664120	2006.7667	1.1517	42.970	35.246916	139.027979
1479.9	-3002.8	-5206.0	38997.77379630	4297.7737963	2006.7667	1.0626	38.782	35.213013	139.025944
1408.6	-2881.5	-5244.0	38997.83535880	4297.8353588	2006.7667	0.88444	31.590	35.214107	139.025163
1654.9	-2367.8	-6526.0	38997.83562500	4297.8356250	2006.7667	1.3298	52.753	35.218738	139.027865
1389.0	-2981.3	-5078.0	38997.84459491	4297.8445949	2006.7667	0.97352	35.002	35.213208	139.024935
1318.0	652.40	754.00	38997.88731481	4297.8873148	2006.7667	1.6862	79.508	35.245959	139.024170
1527.0	642.50	-2300.0	38997.90668981	4297.9066898	2006.7667	0.17180	13.907	35.245870	139.026465
-1901.4	-1392.3	-3477.0	38998.43787037	4298.4378704	2006.7694	0.70628	25.732	35.227531	138.988802
1511.3	382.90	-2430.0	38998.79395833	4298.7939583	2006.7694	0.26088	15.409	35.243530	139.026286
1874.1	392.00	-2764.0	38998.82506944	4298.8250694	2006.7694	0.70628	25.732	35.243612	139.030273
1813.9	387.80	-2813.0	38998.95523148	4298.9552315	2006.7694	0.43904	18.917	35.243575	139.029606
1420.6	647.10	578.00	38998.95921296	4298.9592130	2006.7694	0.61720	23.224	35.245911	139.025293
463.30	-2514.5	-4647.0	38998.97571759	4298.9757176	2006.7694	0.70628	25.732	35.217415	139.014779
464.20	-2492.3	-4670.0	38998.97571759	4298.9757176	2006.7694	0.70628	25.732	35.217615	139.014779
467.90	-2531.4	-4699.0	38998.97590278	4298.9759028	2006.7694	1.0626	38.782	35.217265	139.014827
466.10	-2512.1	-4668.0	38998.97611111	4298.9761111	2006.7694	0.97352	35.002	35.217436	139.014811
489.80	-2481.8	-4668.0	38998.97673611	4298.9767361	2006.7694	0.61720	23.224	35.217708	139.015072
463.30	-2524.7	-4637.0	38999.00015046	4299.0001505	2006.7722	0.61720	23.224	35.217322	139.014779
560.50	-2578.1	-4581.0	38999.14613426	4299.1461343	2006.7722	0.61720	23.224	35.216842	139.015837
581.80	-3072.3	-3933.0	38999.14701389	4299.1470139	2006.7722	0.34996	17.073	35.212386	139.016081
467.40	-2585.9	-4292.0	38999.14716435	4299.1471643	2006.7722	0.34996	17.073	35.216772	139.014811
454.60	-2519.6	-4508.0	38999.14861111	4299.1486111	2006.7722	0.88444	31.590	35.217371	139.014681
435.60	-2394.4	-4628.0	38999.18846065	4299.1884607	2006.7722	0.52812	20.960	35.218498	139.014469
537.50	-2533.3	-4586.0	38999.23688657	4299.2368866	2006.7722	1.5080	64.763	35.217244	139.015592
478.60	-2498.2	-4647.0	38999.26467593	4299.2646759	2006.7722	1.0626	38.782	35.217562	139.014941
551.50	-2472.1	-4505.0	38999.27664352	4299.2766435	2006.7722	0.97352	35.002	35.217798	139.015739
1572.9	20.700	-3567.0	38999.28835648	4299.2883565	2006.7722	0.43904	18.917	35.240267	139.026969
1492.4	-3402.1	-2800.0	38999.44881944	4299.4488194	2006.7722	0.88444	31.590	35.209416	139.026074
1466.7	100.80	-2032.0	38999.52344907	4299.5234491	2006.7722	0.52812	20.960	35.240987	139.025798
1581.3	850.20	-2186.0	38999.79314815	4299.7931481	2006.7722	0.43904	18.917	35.247742	139.027051
1733.6	693.40	-1991.0	38999.83990741	4299.8399074	2006.7722	0.34996	17.073	35.246330	139.028727
748.40	-1767.8	-4329.0	38999.84228009	4299.8422801	2006.7722	0.70628	25.732	35.224146	139.017904
897.80	-1989.1	-1853.0	38999.86703704	4299.8670370	2006.7722	-0.0063600	11.328	35.222152	139.019548
909.10	-1985.9	-1835.0	38999.87431713	4299.8743171	2006.7722	0.34996	17.073	35.222180	139.019678
2392.3	371.00	-2981.0	38999.90805556	4299.9080556	2006.7722	0.17180	13.907	35.243424	139.035970
1691.7	718.60	-2008.0	38999.91716435	4299.9171644	2006.7722	0.082720	12.551	35.246558	139.028271
97.100	-1994.7	-43.000	38999.99335648	4299.9933565	2006.7722	0.61720	23.224	35.222103	139.010758
1727.6	45.700	-3026.0	38999.99548611	4299.9954861	2006.7722	0.34996	17.073	35.240491	139.028662
1884.7	341.60	-2839.0	39000.02788194	4300.0278819	2006.7750	0.52812	20.960	35.243160	139.030387
1872.7	399.50	-2570.0	39000.09745370	4300.0974537	2006.7750	0.70628	25.732	35.243681	139.030257
1599.2	803.90	-2285.0	39000.11453704	4300.1145370	2006.7750	0.17180	13.907	35.247327	139.027262
1856.4	459.70	-2482.0	39000.13554398	4300.1355440	2006.7750	0.61720	23.224	35.244222	139.030078
1657.2	526.00	-2490.0	39000.15273148	4300.1527315	2006.7750	0.43904	18.917	35.244820	139.027897
1911.3	-380.90	-4695.0	39000.17043981	4300.1704398	2006.7750	0.26088	15.409	35.236646	139.030680
1845.5	447.50	-2659.0	39000.17781250	4300.1778125	2006.7750	0.70628	25.732	35.244112	139.029964
1679.9	761.70	-2149.0	39000.29186343	4300.2918634	2006.7750	1.2408	47.611	35.246944	139.028141
1904.0	420.30	-2803.0	39000.32554398	4300.3255440	2006.7750	1.2408	47.611	35.243868	139.030599
1662.6	781.50	-2136.0	39000.35201389	4300.3520139	2006.7750	0.79536	28.511	35.247123	139.027946
1900.8	399.40	-3021.0	39000.51276620	4300.5127662	2006.7750	0.70628	25.732	35.243681	139.030566
1932.4	440.10	-2843.0	39000.51768519	4300.5176852	2006.7750	0.79536	28.511	35.244047	139.030908
1882.5	461.00	-2803.0	39000.60512731	4300.6051273	2006.7750	0.52812	20.960	35.244234	139.030371
1850.7	433.80	-2683.0	39000.62982639	4300.6298264	2006.7750	1.5080	64.763	35.243990	139.030013
1683.0	914.40	-2264.0	39000.68339120	4300.6833912	2006.7750	0.26088	15.409	35.248324	139.028174
1875.0	442.90	-2598.0	39000.74770833	4300.7477083	2006.7750	0.88444	31.590	35.244071	139.030290
1948.5	432.80	-3516.0	39000.75796296	4300.7579630	2006.7750	0.52812	20.960	35.243982	139.031087
2057.1	400.90	-3229.0	39000.75807870	4300.7580787	2006.7750	0.61720	23.224	35.243693	139.032292
1714.7	762.20	-2200.0	39000.79268519	4300.7926852	2006.7750	0.34996	17.073	35.246948	139.028516
1646.3	772.70	-2071.0	39000.79866898	4300.7986690	2006.7750	1.3298	52.753	35.247046	139.027767
1570.2	851.70	-2167.0	39000.80211806	4300.8021181	2006.7750	-0.0063600	11.328	35.247758	139.026937
1944.1	423.20	-2702.0	39000.80453704	4300.8045370	2006.7750	0.79536	28.511	35.243892	139.031038
1657.2	728.40	-2031.0	39000.81070602	4300.8107060	2006.7750	0.52812	20.960	35.246647	139.027897
1724.4	779.80	-2235.0	39000.87958333	4300.8795833	2006.7750	0.34996	17.073	35.247107	139.028630
1693.0	393.90	-2790.0	39000.88037037	4300.8803704	2006.7750	0.52812	20.960	35.243632	139.028288
1637.4	657.40	-2132.0	39000.90405093	4300.9040509	2006.7750	0.17180	13.907	35.246004	139.027669
1584.3	-228.10	-3860.0	39000.92812500	4300.9281250	2006.7750	0.34996	17.073	35.238025	139.027083
1815.2	410.80	-2703.0	39000.95351852	4300.9535185	2006.7750	0.43904	18.917	35.243783	139.029622
1873.9	406.00	-2640.0	39000.95451389	4300.9545139	2006.7750	0.70628	25.732	35.243738	139.030273
1810.6	488.30	-2764.0	39000.95979167	4300.9597917	2006.7750	0.17180	13.907	35.244482	139.029574
1909.0	439.60	-2780.0	39000.96443287	4300.9644329	2006.7750	0.34996	17.073	35.244043	139.030664
1890.2	453.70	-2802.0	39000.96910880	4300.9691088	2006.7750	0.26088	15.409	35.244169	139.030452
1816.7	500.90	-2780.0	39000.97668981	4300.9766898	2006.7750	-0.27360	8.3278	35.244596	139.029639
1874.5	468.90	-2856.0	39000.99157407	4300.9915741	2006.7750	0.082720	12.551	35.244307	139.030273
1600.9	832.90	-2181.0	39000.99784722	4300.9978472	2006.7750	0.17180	13.907	35.247587	139.027279
1747.8	506.70	-2963.0	39001.00681713	4301.0068171	2006.7778	0.26088	15.409	35.244645	139.028890
1897.3	394.50	-2609.0	39001.02527778	4301.0252778	2006.7778	0.34996	17.073	35.243636	139.030534
1884.1	338.70	-2871.0	39001.06395833	4301.0639583	2006.7778	0.34996	17.073	35.243132	139.030387
1682.8	791.90	-2232.0	39001.08203704	4301.0820370	2006.7778	0.34996	17.073	35.247217	139.028174
1917.9	413.60	-2738.0	39001.09194444	4301.0919444	2006.7778	0.43904	18.917	35.243807	139.030762
1771.4	50.400	-2936.0	39001.09387731	4301.0938773	2006.7778	0.34996	17.073	35.240535	139.029150
1623.7	722.50	-1996.0	39001.09625000	4301.0962500	2006.7778	0.88444	31.590	35.246590	139.027523
1625.2	718.70	-1983.0	39001.09715278	4301.0971528	2006.7778	0.79536	28.511	35.246558	139.027539
1895.5	-322.60	-3027.0	39001.11576389	4301.1157639	2006.7778	0.43904	18.917	35.237170	139.030501
1656.9	703.20	-2080.0	39001.11986111	4301.1198611	2006.7778	0.26088	15.409	35.246419	139.027881
1858.7	453.70	-2488.0	39001.19822917	4301.1982292	2006.7778	1.2408	47.611	35.244169	139.030111
1563.5	814.30	-2234.0	39001.21256944	4301.2125694	2006.7778	0.17180	13.907	35.247420	139.026855
1649.9	772.00	-2083.0	39001.26121528	4301.2612153	2006.7778	0.79536	28.511	35.247038	139.027816
1948.2	425.40	-2702.0	39001.26569444	4301.2656944	2006.7778	0.52812	20.960	35.243913	139.031087
1587.3	504.00	-2153.0	39001.26586806	4301.2658681	2006.7778	0.082720	12.551	35.244621	139.027116
575.50	-1828.4	-4216.0	39001.39144676	4301.3914468	2006.7778	1.2408	47.611	35.223600	139.015999
1903.2	430.70	-2718.0	39001.42549769	4301.4254977	2006.7778	0.79536	28.511	35.243962	139.030599
1961.6	426.10	-2645.0	39001.44129630	4301.4412963	2006.7778	0.79536	28.511	35.243921	139.031234
1680.1	616.20	-2400.0	39001.49087963	4301.4908796	2006.7778	0.79536	28.511	35.245634	139.028141
1910.5	415.80	-2866.0	39001.51120370	4301.5112037	2006.7778	0.61720	23.224	35.243827	139.030680
1817.2	446.10	-2837.0	39001.51760417	4301.5176042	2006.7778	0.61720	23.224	35.244100	139.029655
1553.4	632.90	-3218.0	39001.55097222	4301.5509722	2006.7778	0.43904	18.917	35.245785	139.026758
1931.5	428.00	-2841.0	39001.55106481	4301.5510648	2006.7778	0.88444	31.590	35.243937	139.030908
1877.4	444.40	-2889.0	39001.55644676	4301.5564468	2006.7778	0.43904	18.917	35.244088	139.030306
1937.8	351.00	-2306.0	39001.67335648	4301.6733565	2006.7778	2.3988	180.61	35.243245	139.030973
1620.5	733.40	-2054.0	39001.67638889	4301.6763889	2006.7778	1.1517	42.970	35.246692	139.027490
1641.6	752.40	-2140.0	39001.67655093	4301.6765509	2006.7778	0.88444	31.590	35.246863	139.027718
1642.4	763.30	-2088.0	39001.70458333	4301.7045833	2006.7778	1.4189	58.451	35.246960	139.027734
1615.1	766.60	-2048.0	39001.70466435	4301.7046643	2006.7778	1.2408	47.611	35.246989	139.027425
1913.1	350.50	-2697.0	39001.77581019	4301.7758102	2006.7778	0.88444	31.590	35.243237	139.030697
1884.8	425.80	-2832.0	39001.77925926	4301.7792593	2006.7778	0.61720	23.224	35.243917	139.030387
1914.8	416.20	-2775.0	39001.78238426	4301.7823843	2006.7778	1.5971	71.758	35.243831	139.030729
1621.5	811.50	-2098.0	39001.78671296	4301.7867130	2006.7778	0.70628	25.732	35.247396	139.027507
1506.7	801.80	-2204.0	39001.78710648	4301.7871065	2006.7778	0.082720	12.551	35.247306	139.026237
1954.9	469.30	-2904.0	39001.79103009	4301.7910301	2006.7778	0.79536	28.511	35.244307	139.031169
1944.3	441.70	-2843.0	39001.79437500	4301.7943750	2006.7778	1.1517	42.970	35.244059	139.031038
2043.0	437.60	-2906.0	39001.80603009	4301.8060301	2006.7778	0.52812	20.960	35.244023	139.032129
2047.8	494.70	-2653.0	39001.81424769	4301.8142477	2006.7778	0.082720	12.551	35.244539	139.032178
1885.7	502.60	-3132.0	39001.81531250	4301.8153125	2006.7778	0.26088	15.409	35.244609	139.030404
1882.0	371.40	-2500.0	39001.81844907	4301.8184491	2006.7778	1.9534	108.15	35.243429	139.030355
1885.5	445.30	-2573.0	39001.83340278	4301.8334028	2006.7778	0.61720	23.224	35.244092	139.030404
1973.2	438.60	-2732.0	39001.83517361	4301.8351736	2006.7778	0.26088	15.409	35.244035	139.031364
2041.4	447.90	-2855.0	39001.85407407	4301.8540741	2006.7778	0.70628	25.732	35.244116	139.032113
1723.9	235.30	-3048.0	39001.89909722	4301.8990972	2006.7778	0.26088	15.409	35.242200	139.028630
1694.4	725.50	-2172.0	39001.91266204	4301.9126620	2006.7778	0.52812	20.960	35.246619	139.028304
1642.8	708.80	-2142.0	39001.91780093	4301.9178009	2006.7778	0.17180	13.907	35.246468	139.027734
1630.4	784.90	-2071.0	39001.92251157	4301.9225116	2006.7778	0.17180	13.907	35.247156	139.027604
1851.0	365.90	-2276.0	39001.92908565	4301.9290857	2006.7778	0.34996	17.073	35.243380	139.030013
2052.1	396.20	-2857.0	39001.95468750	4301.9546875	2006.7778	0.70628	25.732	35.243652	139.032227
1653.6	746.20	-2051.0	39001.96000000	4301.9600000	2006.7778	0.79536	28.511	35.246806	139.027848
1646.8	779.10	-2080.0	39001.96658565	4301.9665856	2006.7778	0.34996	17.073	35.247103	139.027783
1807.6	441.30	-2582.0	39001.97144676	4301.9714468	2006.7778	0.52812	20.960	35.244055	139.029541
1609.1	799.10	-2109.0	39002.00466435	4302.0046644	2006.7806	0.43904	18.917	35.247282	139.027360
1621.7	774.80	-2046.0	39002.00775463	4302.0077546	2006.7806	0.61720	23.224	35.247062	139.027507
1607.0	768.80	-2255.0	39002.01568287	4302.0156829	2006.7806	0.17180	13.907	35.247009	139.027344
2098.4	146.00	-3025.0	39002.06413194	4302.0641319	2006.7806	0.082720	12.551	35.241394	139.032731
1895.0	387.10	-2543.0	39002.07062500	4302.0706250	2006.7806	0.88444	31.590	35.243567	139.030501
1833.8	-253.90	-2899.0	39002.07804398	4302.0780440	2006.7806	0.52812	20.960	35.237793	139.029834
1934.1	396.30	-2581.0	39002.16201389	4302.1620139	2006.7806	0.26088	15.409	35.243652	139.030941
1645.3	778.90	-2085.0	39002.16712963	4302.1671296	2006.7806	0.97352	35.002	35.247099	139.027767
1666.1	802.00	-2128.0	39002.18678241	4302.1867824	2006.7806	1.0626	38.782	35.247306	139.027995
1708.3	567.70	-2150.0	39002.19687500	4302.1968750	2006.7806	0.52812	20.960	35.245194	139.028451
1631.4	686.00	-1993.0	39002.21488426	4302.2148843	2006.7806	0.34996	17.073	35.246265	139.027604
1709.6	693.20	-2042.0	39002.25523148	4302.2552315	2006.7806	0.17180	13.907	35.246330	139.028467
1577.9	724.10	-2064.0	39002.31750000	4302.3175000	2006.7806	0.88444	31.590	35.246606	139.027018
1954.3	446.00	-2874.0	39002.45618056	4302.4561806	2006.7806	1.4189	58.451	35.244100	139.031152
1853.9	434.30	-2627.0	39002.45855324	4302.4585532	2006.7806	0.88444	31.590	35.243994	139.030046
1855.1	400.20	-2416.0	39002.45965278	4302.4596528	2006.7806	0.34996	17.073	35.243689	139.030062
1882.0	450.10	-2628.0	39002.54728009	4302.5472801	2006.7806	0.79536	28.511	35.244137	139.030355
815.90	-1986.5	-4673.0	39002.54754630	4302.5475463	2006.7806	-0.095440	10.224	35.222176	139.018652
1805.3	465.90	-2386.0	39002.58753472	4302.5875347	2006.7806	0.70628	25.732	35.244279	139.029525
1537.0	735.10	-2107.0	39002.59101852	4302.5910185	2006.7806	0.70628	25.732	35.246704	139.026579
1627.9	721.00	-2045.0	39002.60813657	4302.6081366	2006.7806	0.88444	31.590	35.246578	139.027572
1626.7	700.00	-2023.0	39002.64300926	4302.6430093	2006.7806	0.61720	23.224	35.246391	139.027555
1644.6	694.10	-1973.0	39002.71812500	4302.7181250	2006.7806	1.2408	47.611	35.246338	139.027751
1630.7	778.90	-2131.0	39002.75134259	4302.7513426	2006.7806	1.2408	47.611	35.247099	139.027604
1532.5	939.70	-2047.0	39002.75145833	4302.7514583	2006.7806	0.61720	23.224	35.248551	139.026530
1630.3	812.00	-2158.0	39002.75313657	4302.7531366	2006.7806	0.61720	23.224	35.247400	139.027604
1600.9	858.30	-2169.0	39002.75405093	4302.7540509	2006.7806	0.43904	18.917	35.247815	139.027279
1840.9	414.70	-2589.0	39002.76472222	4302.7647222	2006.7806	0.43904	18.917	35.243819	139.029915
1602.6	733.60	-2308.0	39002.78603009	4302.7860301	2006.7806	0.26088	15.409	35.246692	139.027295
